accommodation_type,address,category,city,description,detail_content,detail_url,district,email,images,item_id,list_snippet,listing_source_type,name,num_rooms,phone,price_range,source,source_category_code,star_rating,ward,website
Khách sạn,"368 Trần Nhân Tông, Thành phố Hội An, Quảng Nam",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=3556,Hội An,,[],3556,"Khách sạn nghỉ dưỡng Cánh Đồng Hội An Khách sạn Địa chỉ: 368 Trần Nhân Tông, Thành phố Hội An, Quảng Nam Điện thoại cố định: 0235 3959 678",Tự đăng ký,Khách Sạn Nghỉ Dưỡng Cánh Đồng Hội An,,0235 3959 678,,csdl_vietnamtourism,cslt,5 sao,Hội An,
Khách sạn,"02 Thoại Ngọc Hầu, Thành phố Hội An, Quảng Nam",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=3557,Hội An,info@littlehoian.com,[],3557,"Khách sạn Little Hội An Boutique Khách sạn Địa chỉ: 02 Thoại Ngọc Hầu, Thành phố Hội An, Quảng Nam Số phòng: 30 Điện thoại cố định: 0235 3869 999 Email: info@littlehoian.com Website: http://littlehoiangroup.com/little-hoi-an",Tự đăng ký,Khách Sạn Little Hội An Boutique,30,0235 3869 999,,csdl_vietnamtourism,cslt,5 sao,Hội An,http://littlehoiangroup.com/little-hoi-an
Khách sạn,"36 Phan Đình Phùng, Hội An Tây, Thành phố Hội An, Quảng Nam",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=3558,Hội An,greenapplehotelhoian@gmail.com,[],3558,"Khách sạn Táo Xanh Khách sạn Địa chỉ: 36 Phan Đình Phùng, Hội An Tây, Thành phố Hội An, Quảng Nam Số phòng: 20 Điện thoại di động: 091 467 77 55 Email: greenapplehotelhoian@gmail.com",Tự đăng ký,Khách Sạn Táo Xanh,20,091 467 77 55,,csdl_vietnamtourism,cslt,5 sao,Hội An,
Khách sạn,"87 Huỳnh Thúc Kháng, Thành phố Hội An, Quảng Nam",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=3563,Hội An,,[],3563,"Khách sạn Huy Hoàng II Khách sạn Địa chỉ: 87 Huỳnh Thúc Kháng, Thành phố Hội An, Quảng Nam Số phòng: 26 Điện thoại cố định: 0235 3861 792",Tự đăng ký,Khách Sạn Huy Hoàng II,26,0235 3861 792,,csdl_vietnamtourism,cslt,5 sao,Hội An,
Khách sạn,"Thôn Nam Sơn, Huyện Núi Thành, Quảng Nam",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=3566,Núi Thành,huongwxs@gmail.com,[],3566,"Khách sạn Thắng Lợi Khách sạn Địa chỉ: Thôn Nam Sơn, Huyện Núi Thành, Quảng Nam Số phòng: 27 Điện thoại di động: 098 329 26 12 Email: huongwxs@gmail.com",Tự đăng ký,Khách Sạn Thắng Lợi,27,098 329 26 12,,csdl_vietnamtourism,cslt,5 sao,Núi Thành,
Khách sạn,"80 Trần Hưng Đạo, Thành phố Hội An, Quảng Nam",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=3582,Hội An,khachsandulichcongdoanhoian@gmail.com,[],3582,"Khách sạn Công Đoàn Khách sạn Địa chỉ: 80 Trần Hưng Đạo, Thành phố Hội An, Quảng Nam Số phòng: 35 Điện thoại cố định: 0235 3862 370 Email: khachsandulichcongdoanhoian@gmail.com",Tự đăng ký,Khách Sạn Công Đoàn,35,0235 3862 370,,csdl_vietnamtourism,cslt,5 sao,Hội An,
Khách sạn,"489 Cửa Đại, Hội An Đông, Thành phố Hội An, Quảng Nam",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=3584,Hội An,info@vaiahotel.com,[],3584,"Khách sạn Vaia Khách sạn Địa chỉ: 489 Cửa Đại, Hội An Đông, Thành phố Hội An, Quảng Nam Số phòng: 18 Điện thoại cố định: 0235 3916 499 Email: info@vaiahotel.com Website: http://vaiahotel.com",Tự đăng ký,Khách Sạn Vaia,18,0235 3916 499,,csdl_vietnamtourism,cslt,5 sao,Hội An,http://vaiahotel.com
Khách sạn,"16 Thoại Ngọc Hàu, Thành phố Hội An, Quảng Nam",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=3586,Hội An,novavillahoian@gmail.com,[],3586,"Khách sạn Nova Khách sạn Địa chỉ: 16 Thoại Ngọc Hàu, Thành phố Hội An, Quảng Nam Số phòng: 16 Điện thoại cố định: 0235 3926 678 Email: novavillahoian@gmail.com Website: http://www.novavillahoian.com",Tự đăng ký,Khách Sạn Nova,16,0235 3926 678,,csdl_vietnamtourism,cslt,5 sao,Hội An,http://www.novavillahoian.com
Khách sạn,"60 Hùng Vương, Thành phố Hội An, Quảng Nam",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=3587,Hội An,sales@nhinhihotel.com.vn,[],3587,"Khách sạn Nhi Nhi Khách sạn Địa chỉ: 60 Hùng Vương, Thành phố Hội An, Quảng Nam Số phòng: 24 Giá: 798.000 - 3.807.000 Điện thoại cố định: 0235 3916 718 Email: sales@nhinhihotel.com.vn Website: http://www.nhinhihotel.com.vn",Tự đăng ký,Khách Sạn Nhi Nhi,24,0235 3916 718,798.000 - 3.807.000,csdl_vietnamtourism,cslt,5 sao,Hội An,http://www.nhinhihotel.com.vn
Khách sạn,"42 Nguyễn Duy Hiệu, Hội An Đông, Thành phố Hội An, Quảng Nam",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=3588,Hội An,,[],3588,"Khách sạn Đồng Khánh Khách sạn Địa chỉ: 42 Nguyễn Duy Hiệu, Hội An Đông, Thành phố Hội An, Quảng Nam Số phòng: 1",Tự đăng ký,Khách Sạn Đồng Khánh,1,,,csdl_vietnamtourism,cslt,5 sao,Hội An,
Khách sạn,"45 Lê Quý Đôn, Thành phố Hội An, Quảng Nam",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=3590,Hội An,kshoangtrinhhoian@gmail.com,[],3590,"Khách sạn Hoàng Trinh Khách sạn Địa chỉ: 45 Lê Quý Đôn, Thành phố Hội An, Quảng Nam Số phòng: 1 Điện thoại cố định: 0235 3916 579 Email: kshoangtrinhhoian@gmail.com Website: http://hoianhoangtrinhhotel.com/",Tự đăng ký,Khách Sạn Hoàng Trinh,1,0235 3916 579,,csdl_vietnamtourism,cslt,5 sao,Hội An,http://hoianhoangtrinhhotel.com/
Khách sạn,"16 Bà Triệu, Thành phố Hội An, Quảng Nam",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=3592,Hội An,thienthanhhotel@dng.vnn.vn,[],3592,"Khách sạn Thiện Thanh Khách sạn Địa chỉ: 16 Bà Triệu, Thành phố Hội An, Quảng Nam Số phòng: 24 Điện thoại cố định: 0235 3916 545 Fax: 0235 3916 546 Email: thienthanhhotel@dng.vnn.vn Website: https://hoianthienthanhhotel.com",Tự đăng ký,Khách Sạn Thiện Thanh,24,0235 3916 545 Fax: 0235 3916 546,,csdl_vietnamtourism,cslt,5 sao,Hội An,https://hoianthienthanhhotel.com
Khách sạn,"30 Bà Triệu, Thành phố Hội An, Quảng Nam",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=3601,Hội An,,[],3601,"Khách sạn Lilac Hội An Khách sạn Địa chỉ: 30 Bà Triệu, Thành phố Hội An, Quảng Nam Điện thoại cố định: 0235 3939 333",Tự đăng ký,Khách Sạn Lilac Hội An,,0235 3939 333,,csdl_vietnamtourism,cslt,5 sao,Hội An,
Khách sạn,"09 Nguyễn Văn Trỗi, Bàn Thạch, Thành phố Tam Kỳ, Quảng Nam",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=3604,Tam Kỳ,ks.anhtuyet@gmail.com,[],3604,"Khánh sạn Ánh Tuyết Khách sạn Địa chỉ: 09 Nguyễn Văn Trỗi, Bàn Thạch, Thành phố Tam Kỳ, Quảng Nam Số phòng: 26 Điện thoại cố định: 0235 3811 460 Email: ks.anhtuyet@gmail.com",Tự đăng ký,Khánh Sạn Ánh Tuyết,26,0235 3811 460,,csdl_vietnamtourism,cslt,5 sao,Tam Kỳ,
Khách sạn,"78 Trần Hưng Đạo, Thành phố Hội An, Quảng Nam",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=3610,Hội An,info@thanhvanhotel.com,[],3610,"Khách sạn Thanh Vân Khách sạn Địa chỉ: 78 Trần Hưng Đạo, Thành phố Hội An, Quảng Nam Số phòng: 24 Điện thoại cố định: 0235 3916 916 Email: info@thanhvanhotel.com Website: http://thanhvanhotel.com",Tự đăng ký,Khách Sạn Thanh Vân,24,0235 3916 916,,csdl_vietnamtourism,cslt,5 sao,Hội An,http://thanhvanhotel.com
Khách sạn,"73 Phan Bội Châu, Hội An Đông, Thành phố Hội An, Quảng Nam",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=3684,Hội An,kshuyhoang@dng.vnn.vn,[],3684,"Khách sạn Huy Hoàng I Khách sạn Địa chỉ: 73 Phan Bội Châu, Hội An Đông, Thành phố Hội An, Quảng Nam Số phòng: 26 Điện thoại cố định: 0235 3863 772 Email: kshuyhoang@dng.vnn.vn",Tự đăng ký,Khách Sạn Huy Hoàng I,26,0235 3863 772,,csdl_vietnamtourism,cslt,5 sao,Hội An,
Khách sạn,"04 Trần Cao Vân, Thành phố Hội An, Quảng Nam",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=3687,Hội An,,[],3687,"Khách sạn Mặt Trời Vàng Khách sạn Địa chỉ: 04 Trần Cao Vân, Thành phố Hội An, Quảng Nam Số phòng: 13 Điện thoại cố định: 0235 3916 307",Tự đăng ký,Khách Sạn Mặt Trời Vàng,13,0235 3916 307,,csdl_vietnamtourism,cslt,5 sao,Hội An,
Khách sạn,"60 Lâm Hoành, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=4233,Sơn Trà,sunseahotel@gmail.com,[],4233,"Khách sạn Sun Sea Khách sạn Địa chỉ: 60 Lâm Hoành, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng Điện thoại cố định: 0236 3941 111 Email: sunseahotel@gmail.com",Tự đăng ký,Khách Sạn Sun Sea,,0236 3941 111,,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,
Khách sạn,"54 Đường 3/2, Quận Hải Châu, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=4236,Hải Châu,thanhlanhoteldn@gmail.com,[],4236,"Khách sạn Thanh Lan 2 Khách sạn Địa chỉ: 54 đường 3/2, Quận Hải Châu, Thành phố Đà Nẵng Điện thoại cố định: 0236 3538 866 Email: thanhlanhoteldn@gmail.com",Tự đăng ký,Khách Sạn Thanh Lan 2,,0236 3538 866,,csdl_vietnamtourism,cslt,5 sao,Hải Châu,
Khách sạn,"56 Phan Châu Trinh, Quận Hải Châu, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=4242,Hải Châu,xuanhunghotel.dn@vnn.vn,[],4242,"Khách sạn Xuân Hưng Khách sạn Địa chỉ: 56 Phan Châu Trinh, Quận Hải Châu, Thành phố Đà Nẵng Điện thoại cố định: 0236 3843 333 Email: xuanhunghotel.dn@vnn.vn",Tự đăng ký,Khách Sạn Xuân Hưng,,0236 3843 333,,csdl_vietnamtourism,cslt,5 sao,Hải Châu,
Khách sạn,"54 An Thượng 26, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=4284,Ngũ Hành Sơn,sales@sansanhotel.com,[],4284,"Khách sạn An Thượng 26 Khách sạn Địa chỉ: 54 An Thượng 26, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng Điện thoại cố định: 0236 3959 979 Email: sales@sansanhotel.com",Tự đăng ký,Khách Sạn An Thượng 26,,0236 3959 979,,csdl_vietnamtourism,cslt,5 sao,Ngũ Hành Sơn,
Khách sạn,"Lô A2-A2B Đường 30 Tháng 4, Hòa Cường, Quận Hải Châu, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=4287,Hải Châu,amandahoteldanang@gmail.com,[],4287,"Khách sạn Amanda Khách sạn Địa chỉ: Lô A2-A2B Đường 30 tháng 4, Hòa Cường, Quận Hải Châu, Thành phố Đà Nẵng Điện thoại cố định: 0236 3624 335 Email: amandahoteldanang@gmail.com",Tự đăng ký,Khách Sạn Amanda,,0236 3624 335,,csdl_vietnamtourism,cslt,5 sao,Hải Châu,
Khách sạn,"40 An Thượng 1, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=4290,Ngũ Hành Sơn,emilyhoteldn@gmail.com,[],4290,"Khách sạn Emily Khách sạn Địa chỉ: 40 An Thượng 1, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng Điện thoại cố định: 0236 3885 588 Email: emilyhoteldn@gmail.com",Tự đăng ký,Khách Sạn Emily,,0236 3885 588,,csdl_vietnamtourism,cslt,5 sao,Ngũ Hành Sơn,
Khách sạn,"147A-Cách Mạng Tháng 8, Cẩm Lệ, Quận Cẩm Lệ, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=4315,Cẩm Lệ,huongsonhotel.dn@gmail.com,[],4315,"Khách sạn Hương Sơn Khách sạn Địa chỉ: 147A-Cách Mạng Tháng 8, Cẩm Lệ, Quận Cẩm Lệ, Thành phố Đà Nẵng Điện thoại cố định: 0236 3686 449 Email: huongsonhotel.dn@gmail.com",Tự đăng ký,Khách Sạn Hương Sơn,,0236 3686 449,,csdl_vietnamtourism,cslt,5 sao,Cẩm Lệ,
Khách sạn,"352-354 Võ Nguyên Giáp, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=4316,Ngũ Hành Sơn,gm@whitesandhotel.com.vn,[],4316,"Khách sạn White Sand II Khách sạn Địa chỉ: 352-354 Võ Nguyên Giáp, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng Điện thoại cố định: 0236 3956 958 Email: gm@whitesandhotel.com.vn",Tự đăng ký,Khách Sạn White Sand II,,0236 3956 958,,csdl_vietnamtourism,cslt,5 sao,Ngũ Hành Sơn,
Khách sạn,"103 Nguyễn Văn Linh, Quận Hải Châu, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=4318,Hải Châu,info@florahotel.com.vn,[],4318,"Khách sạn Flora Đà Nẵng Khách sạn Địa chỉ: 103 Nguyễn Văn Linh, Quận Hải Châu, Thành phố Đà Nẵng Điện thoại cố định: 0236 3838 888 Email: info@florahotel.com.vn",Tự đăng ký,Khách Sạn Flora Đà Nẵng,,0236 3838 888,,csdl_vietnamtourism,cslt,5 sao,Hải Châu,
Khách sạn,"Lô E2.20 Phan Bôi, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=4320,Sơn Trà,info@princesshotel.com.vn,[],4320,"Khách sạn Princess Khách sạn Địa chỉ: Lô E2.20 Phan Bôi, Quận Sơn Trà, Thành phố Đà Nẵng Điện thoại cố định: 0236 3950 777 Email: info@princesshotel.com.vn Website: www.princesshotel.com.vn",Tự đăng ký,Khách Sạn Princess,,0236 3950 777,,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,www.princesshotel.com.vn
Khách sạn,"147-149 Trần Hưng Đạo, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=4322,Sơn Trà,info@theblossomcity.com,[],4322,"Khách sạn The Blossom City Khách sạn Địa chỉ: 147-149 Trần Hưng Đạo, Quận Sơn Trà, Thành phố Đà Nẵng Điện thoại cố định: 0236 3961 666 Email: info@theblossomcity.com Website: theblossomcity.com",Tự đăng ký,Khách Sạn The Blossom City,,0236 3961 666,,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,theblossomcity.com
Khách sạn,"158 Nguyễn Chí Thanh, Quận Hải Châu, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=4331,Hải Châu,,[],4331,"Khách sạn Moonlight 2 Khách sạn Địa chỉ: 158 Nguyễn Chí Thanh, Quận Hải Châu, Thành phố Đà Nẵng Số phòng: 23 Điện thoại cố định: 0236 3849 818",Tự đăng ký,Khách Sạn Moonlight 2,23,0236 3849 818,,csdl_vietnamtourism,cslt,5 sao,Hải Châu,
Khách sạn,"103 Hà Bổng, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=4335,Sơn Trà,,[],4335,"Khách sạn Thành Long Khách sạn Địa chỉ: 103 Hà Bổng, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng Số phòng: 15 Điện thoại di động: 038 842 32 42",Tự đăng ký,Khách Sạn Thành Long,15,038 842 32 42,,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,
Khách sạn,"214 Hồ Nghinh, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=4380,Sơn Trà,redrosemallowhotel@gmail.com,[],4380,"Khách sạn Red Rose Mallow Khách sạn Địa chỉ: 214 Hồ Nghinh, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng Số phòng: 22 Điện thoại cố định: 0236 3943 435 Fax: 0236 3943 435 Email: redrosemallowhotel@gmail.com",Tự đăng ký,Khách Sạn Red Rose Mallow,22,0236 3943 435 Fax: 0236 3943 435,,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,
Khách sạn,"134 Lê Quang Đạo, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=4395,Ngũ Hành Sơn,contact@champahotel.com,[],4395,"Khách sạn Champa Khách sạn Địa chỉ: 134 Lê Quang Đạo, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng Giá: 400.000 Điện thoại cố định: 0236 3955 646 Email: contact@champahotel.com Website: http://champadanang.com/",Tự đăng ký,Khách Sạn Champa,,0236 3955 646,400.000,csdl_vietnamtourism,cslt,5 sao,Ngũ Hành Sơn,http://champadanang.com/
Khách sạn,"158A Nguyễn Chí Thanh, Quận Hải Châu, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=4403,Hải Châu,,[],4403,"Khách sạn Vanilla Khách sạn Địa chỉ: 158A Nguyễn Chí Thanh, Quận Hải Châu, Thành phố Đà Nẵng Số phòng: 23 Điện thoại di động: 090 178 80 00",Tự đăng ký,Khách Sạn Vanilla,23,090 178 80 00,,csdl_vietnamtourism,cslt,5 sao,Hải Châu,
Khách sạn,"30 Trần Phú, Quận Hải Châu, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=4416,Hải Châu,reservation@songthuhotel.vn,[],4416,"Khách sạn Sông Thu Khách sạn Địa chỉ: 30 Trần Phú, Quận Hải Châu, Thành phố Đà Nẵng Điện thoại cố định: 0236 3827 666 Email: reservation@songthuhotel.vn",Tự đăng ký,Khách Sạn Sông Thu,,0236 3827 666,,csdl_vietnamtourism,cslt,5 sao,Hải Châu,
Khách sạn,"170 Bạch Đằng, Quận Hải Châu, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=4417,Hải Châu,binhminhsonghandanang@gmail.com,[],4417,"Khách sạn Avora Khách sạn Địa chỉ: 170 Bạch Đằng, Quận Hải Châu, Thành phố Đà Nẵng Điện thoại cố định: 0236 2232 999 Email: binhminhsonghandanang@gmail.com",Tự đăng ký,Khách Sạn Avora,,0236 2232 999,,csdl_vietnamtourism,cslt,5 sao,Hải Châu,
